TITLE,CATEGORY,URL,MAIN CONTENT,STATUS,Update-document
"Online Training | Hướng dẫn sử dụng phần mềm JEGA CLOUD DESIGN (Buổi 1)",Online Training JCD,https://www.youtube.com/watch?v=6MKhRTzxkk8,"Chào mừng quý anh chị và các bạn đến với buổi webinar đầu tiên trong chuỗi đào tạo chuyên sâu về Jega Cloud Design!

Trong video này, chúng ta sẽ cùng nhau tìm hiểu tổng quan về Hệ sinh thái Kỹ thuật số Jega và khám phá những bước đầu tiên để sử dụng phần mềm thiết kế nội thất Jega Cloud Design một cách hiệu quả. Video sẽ giới thiệu về nền tảng ""All-in-one"" của Jega, giúp giải quyết các ""nỗi đau"" trong ngành nội thất bằng cách kết nối liền mạch từ khâu thiết kế, sản xuất, đến chuỗi cung ứng. Hơn nữa, chuyên viên đào tạo của Jega sẽ hướng dẫn chi tiết các thao tác cơ bản trên phần mềm, từ việc tạo mặt bằng 2D, dựng hình 3D cho đến quản lý dự án và khách hàng.

Hãy cùng Jega khám phá và làm chủ công cụ thiết kế mạnh mẽ này!

Dưới đây là các nội dung chính có trong video:

*   **00:05**: Giới thiệu tổng quan về giải pháp của Jega, giải quyết các ""nỗi đau"" chung của người dùng trong ngành nội thất bằng cách tích hợp nhiều công đoạn (dựng mặt bằng, thiết kế, render, hồ sơ kỹ thuật, báo giá, quản trị khách hàng) vào một nền tảng duy nhất.
*   **00:16**: Giới thiệu về Jega - nền tảng toàn diện cho ngành hoàn thiện nội thất và chương trình nghị sự của buổi webinar.
*   **00:38**: Giới thiệu chi tiết về Jega là một nền tảng toàn diện và khép kín, ứng dụng công nghệ điện toán đám mây, trí tuệ nhân tạo và dữ liệu lớn để cung cấp giải pháp tổng thể cho ngành nội thất.
*   **01:42**: Phân tích các ""nỗi đau"" (Common Painpoints) của quy trình làm việc truyền thống khi phải sử dụng quá nhiều phần mềm riêng lẻ cho từng công đoạn như dựng mặt bằng (AutoCAD), thiết kế (SketchUp, 3ds Max), render (Corona, V-Ray), và quản lý (Excel, CRM).
*   **02:32**: Jega là giải pháp ""All-in-one"" giúp đồng bộ hóa toàn bộ quy trình, từ thiết kế ý tưởng ban đầu trên nền tảng đám mây đến kết nối trực tiếp với xưởng sản xuất và chuỗi cung ứng.
*   **05:46**: Bắt đầu phần demo thực tế trên phần mềm Jega Cloud Design.
*   **07:13**: Giới thiệu giao diện chính của phần mềm sau khi đăng nhập, bao gồm các mục quản lý hệ thống như Trang chủ, SCMS (quản lý chuỗi cung ứng), COS (hệ thống quản lý đơn hàng), và ASM (quản lý hậu mãi).
*   **10:00**: Hướng dẫn chi tiết về giao diện thiết kế (Layout), các thanh công cụ chính và các chế độ xem 2D, 3D, Walkthrough.
*   **11:07**: Thao tác các công cụ cơ bản để vẽ tường và dựng không gian ban đầu.
*   **21:01**: Hướng dẫn 3 cách để tạo mặt bằng: vẽ thủ công, import file ảnh, và import file CAD.
*   **22:23**: Giới thiệu kế hoạch chi tiết cho buổi đào tạo, bao gồm các nội dung sẽ được hướng dẫn.",Completed,Completed
"Online Training | Hướng dẫn sử dụng phần mềm JEGA CLOUD DESIGN (Buổi 2)",Online Training JCD,https://www.youtube.com/watch?v=2zmiL_WbbDI,"503 - ""{\n  \""error\"": {\n    \""code\"": 503,\n    \""message\"": \""The model is overloaded. Please try again later.\"",\n    \""status\"": \""UNAVAILABLE\""\n  }\n}\n""",Error,In process
"Online Training | Hướng dẫn sử dụng phần mềm JEGA CLOUD DESIGN (Buổi 1)",Online Training JCD,https://www.youtube.com/watch?v=d84J2090Pxw,"400 - ""{\n  \""error\"": {\n    \""code\"": 400,\n    \""message\"": \""The input token count (2120688) exceeds the maximum number of tokens allowed (1048576).\"",\n    \""status\"": \""INVALID_ARGUMENT\""\n  }\n}\n""",Error,In process
"Online Training | Hướng dẫn sử dụng phần mềm JEGA CLOUD DESIGN (Buổi 1 - 02/10/2024)",Online Training JCD,https://www.youtube.com/watch?v=2IIEh82LcTE,"400 - ""{\n  \""error\"": {\n    \""code\"": 400,\n    \""message\"": \""The input token count (1793691) exceeds the maximum number of tokens allowed (1048576).\"",\n    \""status\"": \""INVALID_ARGUMENT\""\n  }\n}\n""",Error,In process
"Online Training | Hướng dẫn sử dụng phần mềm JEGA CLOUD DESIGN (Buổi 2 - 03/10/2024)",Online Training JCD,https://www.youtube.com/watch?v=0YGwLLn_YD0,"503 - ""{\n  \""error\"": {\n    \""code\"": 503,\n    \""message\"": \""The model is overloaded. Please try again later.\"",\n    \""status\"": \""UNAVAILABLE\""\n  }\n}\n""",Error,In process
"Online Training | Hướng dẫn sử dụng phần mềm JEGA CLOUD DESIGN (Buổi 3 - 04/10/2024)",Online Training JCD,https://www.youtube.com/watch?v=IhgnQR6b8X8,"503 - ""{\n  \""error\"": {\n    \""code\"": 503,\n    \""message\"": \""The model is overloaded. Please try again later.\"",\n    \""status\"": \""UNAVAILABLE\""\n  }\n}\n""",Error,In process
"Online Training | Hướng dẫn sử dụng phần mềm JEGA CLOUD DESIGN (Buổi 1 - 09/10/2024)",Online Training JCD,https://www.youtube.com/watch?v=rahkF43EC8c,"503 - ""{\n  \""error\"": {\n    \""code\"": 503,\n    \""message\"": \""The model is overloaded. Please try again later.\"",\n    \""status\"": \""UNAVAILABLE\""\n  }\n}\n""",Error,In process
"Online Training | Hướng dẫn sử dụng phần mềm JEGA CLOUD DESIGN (Buổi 2 - 10/10/2024)",Online Training JCD,https://www.youtube.com/watch?v=eHCYZF2tRgo,"503 - ""{\n  \""error\"": {\n    \""code\"": 503,\n    \""message\"": \""The model is overloaded. Please try again later.\"",\n    \""status\"": \""UNAVAILABLE\""\n  }\n}\n""",Error,In process
"Online Training | Hướng dẫn sử dụng phần mềm JEGA CLOUD DESIGN (Buổi 2 - 17/10/2024)",Online Training JCD,https://www.youtube.com/watch?v=wbDGytaKTpQ,"503 - ""{\n  \""error\"": {\n    \""code\"": 503,\n    \""message\"": \""The model is overloaded. Please try again later.\"",\n    \""status\"": \""UNAVAILABLE\""\n  }\n}\n""",Error,In process
"Online Training | Hướng dẫn sử dụng phần mềm JEGA CLOUD DESIGN (Buổi 3 - 18/10/2024)",Online Training JCD,https://www.youtube.com/watch?v=ogKJDE1G4u8,"503 - ""{\n  \""error\"": {\n    \""code\"": 503,\n    \""message\"": \""The model is overloaded. Please try again later.\"",\n    \""status\"": \""UNAVAILABLE\""\n  }\n}\n""",Error,In process
"Online Training | Hướng dẫn sử dụng phần mềm JEGA CLOUD DESIGN (Buổi 1 - 21/10/2024)",Online Training JCD,https://www.youtube.com/watch?v=sxDfjiZksZ4,"503 - ""{\n  \""error\"": {\n    \""code\"": 503,\n    \""message\"": \""The model is overloaded. Please try again later.\"",\n    \""status\"": \""UNAVAILABLE\""\n  }\n}\n""",Error,In process
"Online Training | Hướng dẫn sử dụng phần mềm JEGA CLOUD DESIGN (Buổi 3 - 25/10/2024)",Online Training JCD,https://www.youtube.com/watch?v=TpwR7k5Ci94,"503 - ""{\n  \""error\"": {\n    \""code\"": 503,\n    \""message\"": \""The model is overloaded. Please try again later.\"",\n    \""status\"": \""UNAVAILABLE\""\n  }\n}\n""",Error,In process
"Online Training | Hướng dẫn sử dụng phần mềm JEGA CLOUD DESIGN (Buổi 2 - 01/11/2024)",Online Training JCD,https://www.youtube.com/watch?v=w9BVlgJPpzU,"503 - ""{\n  \""error\"": {\n    \""code\"": 503,\n    \""message\"": \""The model is overloaded. Please try again later.\"",\n    \""status\"": \""UNAVAILABLE\""\n  }\n}\n""",Error,In process
"Online Training | Hướng dẫn sử dụng phần mềm JEGA CLOUD DESIGN (Buổi 1 - 04/11/2024)",Online Training JCD,https://www.youtube.com/watch?v=gtdunem1-TE,"503 - ""{\n  \""error\"": {\n    \""code\"": 503,\n    \""message\"": \""The model is overloaded. Please try again later.\"",\n    \""status\"": \""UNAVAILABLE\""\n  }\n}\n""",Error,In process
"Online Training | Hướng dẫn sử dụng phần mềm JEGA CLOUD DESIGN (Buổi 1 - 11/11/2024)",Online Training JCD,https://www.youtube.com/watch?v=R8xmAcXh9Ks,"503 - ""{\n  \""error\"": {\n    \""code\"": 503,\n    \""message\"": \""The model is overloaded. Please try again later.\"",\n    \""status\"": \""UNAVAILABLE\""\n  }\n}\n""",Error,In process
"Online Training | Hướng dẫn sử dụng phần mềm JEGA CLOUD DESIGN (Buổi 3 - 15/11/2024)",Online Training JCD,https://www.youtube.com/watch?v=nXhKU8XxqR4,"503 - ""{\n  \""error\"": {\n    \""code\"": 503,\n    \""message\"": \""The model is overloaded. Please try again later.\"",\n    \""status\"": \""UNAVAILABLE\""\n  }\n}\n""",Error,In process
"Online Training | Hướng dẫn sử dụng phần mềm JEGA CLOUD DESIGN (Buổi 1 - 19/11/2024)",Online Training JCD,https://www.youtube.com/watch?v=p1lwszzjDCg,"503 - ""{\n  \""error\"": {\n    \""code\"": 503,\n    \""message\"": \""The model is overloaded. Please try again later.\"",\n    \""status\"": \""UNAVAILABLE\""\n  }\n}\n""",Error,In process
"Online Training | Hướng dẫn sử dụng phần mềm JEGA CLOUD DESIGN (Buổi 3 - 29/11/2024)",Online Training JCD,https://www.youtube.com/watch?v=FYX9H_QUF8I,"503 - ""{\n  \""error\"": {\n    \""code\"": 503,\n    \""message\"": \""The model is overloaded. Please try again later.\"",\n    \""status\"": \""UNAVAILABLE\""\n  }\n}\n""",Error,In process
"Online Training | Hướng dẫn sử dụng phần mềm JEGA CLOUD DESIGN (Buổi 1 - 02/12/2024)",Online Training JCD,https://www.youtube.com/watch?v=KzSgV1-M2WI,"503 - ""{\n  \""error\"": {\n    \""code\"": 503,\n    \""message\"": \""The model is overloaded. Please try again later.\"",\n    \""status\"": \""UNAVAILABLE\""\n  }\n}\n""",Error,In process
"Online Training | Hướng dẫn sử dụng phần mềm JEGA CLOUD DESIGN (Buổi 2 - 04/12/2024)",Online Training JCD,https://www.youtube.com/watch?v=Db6hhgg08oI,"503 - ""{\n  \""error\"": {\n    \""code\"": 503,\n    \""message\"": \""The model is overloaded. Please try again later.\"",\n    \""status\"": \""UNAVAILABLE\""\n  }\n}\n""",Error,In process
"Online Training | Hướng dẫn sử dụng phần mềm JEGA CLOUD DESIGN (Buổi 1 - 09/12/2024)",Online Training JCD,https://www.youtube.com/watch?v=wBUjRHC4fxs,"503 - ""{\n  \""error\"": {\n    \""code\"": 503,\n    \""message\"": \""The model is overloaded. Please try again later.\"",\n    \""status\"": \""UNAVAILABLE\""\n  }\n}\n""",Error,In process
"Online Training | Hướng dẫn sử dụng phần mềm JEGA CLOUD DESIGN (Buổi 2 - 11/12/2024)",Online Training JCD,https://www.youtube.com/watch?v=C4G9-Le2Gc0,"503 - ""{\n  \""error\"": {\n    \""code\"": 503,\n    \""message\"": \""The model is overloaded. Please try again later.\"",\n    \""status\"": \""UNAVAILABLE\""\n  }\n}\n""",Error,In process
"Online Training | Hướng dẫn sử dụng phần mềm JEGA CLOUD DESIGN (Buổi 2 - 18/12/2024)",Online Training JCD,https://www.youtube.com/watch?v=2Hx4XNWHDKo,"503 - ""{\n  \""error\"": {\n    \""code\"": 503,\n    \""message\"": \""The model is overloaded. Please try again later.\"",\n    \""status\"": \""UNAVAILABLE\""\n  }\n}\n""",Error,In process
"Online Training | Hướng dẫn sử dụng phần mềm JEGA CLOUD DESIGN (Buổi 3 - 20/12/2024)",Online Training JCD,https://www.youtube.com/watch?v=yYy45ZCPRH8,"503 - ""{\n  \""error\"": {\n    \""code\"": 503,\n    \""message\"": \""The model is overloaded. Please try again later.\"",\n    \""status\"": \""UNAVAILABLE\""\n  }\n}\n""",Error,In process
"Online Training | Hướng dẫn sử dụng phần mềm JEGA CLOUD DESIGN (Buổi 1 - 23/12/2024)",Online Training JCD,https://www.youtube.com/watch?v=WefC5zX9vb4,"503 - ""{\n  \""error\"": {\n    \""code\"": 503,\n    \""message\"": \""The model is overloaded. Please try again later.\"",\n    \""status\"": \""UNAVAILABLE\""\n  }\n}\n""",Error,In process
"Online Training | Hướng dẫn sử dụng phần mềm JEGA CLOUD DESIGN (Buổi 1 - 30/12/2024)",Online Training JCD,https://www.youtube.com/watch?v=C3AUoBoKP2M,"503 - ""{\n  \""error\"": {\n    \""code\"": 503,\n    \""message\"": \""The model is overloaded. Please try again later.\"",\n    \""status\"": \""UNAVAILABLE\""\n  }\n}\n""",Error,In process
"Online Training | Hướng dẫn sử dụng phần mềm JEGA CLOUD DESIGN (Buổi 2 - 02/01/2025)",Online Training JCD,https://www.youtube.com/watch?v=G9CSuzAtvbQ,"503 - ""{\n  \""error\"": {\n    \""code\"": 503,\n    \""message\"": \""The model is overloaded. Please try again later.\"",\n    \""status\"": \""UNAVAILABLE\""\n  }\n}\n""",Error,In process
"JEGA CLOUD DESIGN | Hướng dẫn Render",JEGA CLOUD DESIGN THỰC CHIẾN,https://www.youtube.com/watch?v=4dE2FTbmA_0,"Chào mừng bạn đến với hướng dẫn sử dụng Jega Cloud Design!

Video này cung cấp một cái nhìn tổng quan chi tiết và hướng dẫn từng bước về quy trình render ảnh tĩnh cơ bản trong phần mềm Jega. Từ việc lựa chọn chất lượng và độ phân giải, tùy chỉnh ánh sáng tự nhiên và nhân tạo, cho đến cài đặt góc nhìn camera và xử lý lỗi thường gặp, bạn sẽ nắm vững cách tạo ra những hình ảnh nội thất chân thực và ấn tượng. Đặc biệt, tính năng xem trước thời gian thực (Realtime preview) sẽ giúp bạn tinh chỉnh ánh sáng và bố cục một cách hiệu quả nhất, đảm bảo kết quả render đạt chuẩn mong muốn.

Hãy cùng khám phá để tối ưu hóa khả năng trình diễn thiết kế của bạn với Jega!

**Nội dung chính của video:**

*   **00:12**: Giới thiệu tổng quan về quy trình render ảnh tĩnh.
*   **00:25**:**: Hướng dẫn truy Chọn hướng dẫn chọn chế độ ""Hình ""Hình ảnh render"" từ phần ""Kết xuất"".
*   **00:34**: Giới thiệu và điều khiển chính: Cài đặt render. bao gồm cài là bảng bảng càiài đặt camera (Chất lượng,ên trái) và ""CCài đặt camera"" (bên phải).
*   **00:51**: Hướng dẫn cài đặt ""Chất lượng render"" (Render quality): chọn ""Tiêu chuẩn"" để đảm bảo màu ảnh chân thực.
*   **01:14**: Hướng dẫn cài đặt ""Thành phần"" (tỉ lệ khung hình), bao gồm 16:9, 4:3, 3:4 và 9:16 để phù hợp với các thiết bị khác nhau.
*   **01:40**: Hướng dẫn cài đặt ""Độ phân giải"", từ SD đến 8K, trong đó 4K được khuyến nghị là đủ sắc nét.
*   **01:54**: Hướng dẫn lựa chọn và áp dụng ""Mẫu ánh sáng"" (lighting templates). Đề xuất dùng ""Ánh sáng tự nhiên 2.0"" hoặc ""Ánh sáng thực tế 1.0"" để tạo điểm nhấn cho không gian.
*   **03:14**: Điều chỉnh ánh sáng trong không gian 2D (Floor plan view). Hướng dẫn xóa các đèn downlight không cần thiết và điều chỉnh ánh sáng bổ trợ.
*   **03:59**: Hướng dẫn đặt và sao chép các nguồn sáng downlight từ thư viện lên trần nhà đã thiết kế.
*   **05:04**: Điều chỉnh vị trí đèn và xem trước trong không gian 3D.
*   **06:27**: Hướng dẫn điều chỉnh ánh sáng môi trường bên ngoài: xóa bỏ các quả cầu ánh sáng không cần thiết và giảm độ sáng để tránh ảnh bị chói.
*   **07:23**: Tùy chỉnh vị trí mặt trời và khung cảnh bên ngoài (ngày/đêm, chọn phông nền) để tạo hiệu ứng mong muốn.
*   **07:58**: Cài đặt camera: điều chỉnh góc nhìn (ống kính), chiều cao, và cắt bỏ các vật cản để có được khung hình đẹp nhất (khuyến nghị 90 độ cho ảnh tĩnh   **09:22**: Hướng dẫn lưu các vị trí camera đã chọn để dễ dàng sử dụng lại và tránh phải điều chỉnh lại.
* lại thủ công.
*   **10:25**: Tiến và xem trước ảnh (Realtime preview) độ sáng và màu sắc trước khi xuất ảnh. cùng.
*   **11:32**: Kh xử khi render, (ví dụ: đèn bị ẩn trong tường không phát sáng) hoặc điều chỉnh lại độ sáng cho đèn,
*   **14:24**: Cách xem lại các ảnh đã render trong Album và xóa bỏ các ảnh không ưng ý.",Completed,Completed
